ID,RA_1,Dec_1,PhotoFlag,FWHM,r_petro,er_petro
SPLUS.STRIPE82-0148.15246.griz,343.3482,0.6414,2,3.74,16.33,0.02
SPLUS.STRIPE82-0148.15657.griz,343.385,0.621,3,3.29,12.66,0.02
SPLUS.STRIPE82-0148.15929.griz,343.3071,0.6827,3,15.09,16.19,0.02
SPLUS.STRIPE82-0148.16518.griz,343.5121,0.7055,2,6.42,16.47,0.02
SPLUS.STRIPE82-0148.16733.griz,343.4606,0.7175,2,5.13,16.69,0.02
SPLUS.STRIPE82-0148.19261.griz,342.6494,0.8091,3,3.69,16.75,0.02
SPLUS.STRIPE82-0148.19842.griz,343.0943,1.0924,2,12.13,11.93,0.02
SPLUS.STRIPE82-0148.20255.griz,342.6517,1.2199,0,9.75,16.26,0.02
SPLUS.STRIPE82-0148.20265.griz,343.00300000000004,1.234,3,68.87,13.9,0.02
SPLUS.STRIPE82-0148.20418.griz,343.6105,1.2189,2,4.35,14.71,0.02
SPLUS.STRIPE82-0148.20778.griz,343.2053,1.2012,2,3.57,13.26,0.02
SPLUS.STRIPE82-0148.20877.griz,343.0684,1.1876,3,3.61,16.71,0.02
SPLUS.STRIPE82-0148.21186.griz,342.9001,1.1808,0,10.37,16.89,0.02
SPLUS.STRIPE82-0148.21511.griz,342.9159,1.1676,2,5.27,16.8,0.02
SPLUS.STRIPE82-0148.21821.griz,343.3134,1.1546,0,2.82,16.71,0.02
SPLUS.STRIPE82-0148.22043.griz,342.9157,1.1429,0,6.29,16.24,0.02
SPLUS.STRIPE82-0148.22076.griz,343.2687,1.1445,0,9.63,15.18,0.02
SPLUS.STRIPE82-0148.22153.griz,342.4874,1.1399,2,3.53,16.76,0.02
SPLUS.STRIPE82-0148.22418.griz,343.1946,1.1328,0,5.01,13.71,0.02
SPLUS.STRIPE82-0148.22431.griz,343.2438,1.1427,2,17.23,14.4,0.02
SPLUS.STRIPE82-0148.22706.griz,343.5869,1.1215,2,3.16,16.7,0.02
SPLUS.STRIPE82-0148.22709.griz,343.0933,1.1167,2,6.39,15.46,0.02
SPLUS.STRIPE82-0148.23935.griz,343.5817,1.0673,2,5.45,16.87,0.02
SPLUS.STRIPE82-0148.24168.griz,342.4071,1.0559,2,4.23,16.3,0.02
SPLUS.STRIPE82-0148.24179.griz,343.0526,1.062,2,3.94,14.49,0.02
SPLUS.STRIPE82-0148.24684.griz,343.0664,1.0388,0,4.93,15.92,0.02
SPLUS.STRIPE82-0148.26610.griz,342.4536,0.9619,0,3.59,15.71,0.02
SPLUS.STRIPE82-0148.27852.griz,342.4947,0.9184,0,6.04,16.63,0.02
SPLUS.STRIPE82-0148.28355.griz,342.5971,0.8776,3,38.41,16.23,0.02
SPLUS.STRIPE82-0148.28569.griz,342.8916,0.8284,3,56.18,11.57,0.02
SPLUS.STRIPE82-0148.29289.griz,342.7252,0.856,3,71.29,16.54,0.02
SPLUS.STRIPE82-0148.29548.griz,343.2019,0.858,2,3.43,16.2,0.02
SPLUS.STRIPE82-0148.29690.griz,342.528,0.8540000000000001,2,3.78,16.68,0.02
SPLUS.STRIPE82-0148.29751.griz,342.5261,0.8411,2,3.52,16.95,0.02
SPLUS.STRIPE82-0148.29882.griz,343.5012,0.836,3,3.29,16.73,0.02
SPLUS.STRIPE82-0148.30082.griz,342.3495,0.8352,0,3.0,16.53,0.02
SPLUS.STRIPE82-0148.30257.griz,343.6187,0.8187,3,14.7,15.82,0.02
SPLUS.STRIPE82-0148.30560.griz,343.1826,0.8219,2,3.55,16.19,0.02
SPLUS.STRIPE82-0148.30746.griz,343.4246,0.7978,3,73.86,16.15,0.03
SPLUS.STRIPE82-0149.04473.griz,344.1062,-1.2073,3,44.71,16.83,0.03
SPLUS.STRIPE82-0149.04553.griz,344.1502,-1.2135,2,5.15,16.93,0.02
SPLUS.STRIPE82-0149.04577.griz,343.67199999999997,-1.2156,3,46.65,16.73,0.03
SPLUS.STRIPE82-0149.04891.griz,343.9637,-1.1838,0,10.75,16.86,0.02
SPLUS.STRIPE82-0149.05129.griz,343.809,-1.1788,2,10.03,16.27,0.02
SPLUS.STRIPE82-0149.06323.griz,344.5894,-1.1839,2,8.69,13.73,0.02
SPLUS.STRIPE82-0149.06578.griz,344.338,-1.138,3,4.99,16.84,0.02
SPLUS.STRIPE82-0149.06602.griz,343.6795,-1.1242,0,7.65,16.9,0.02
SPLUS.STRIPE82-0149.06751.griz,343.9628,-1.1199,2,6.95,16.81,0.02
SPLUS.STRIPE82-0149.06913.griz,344.5654,-1.0948,3,84.15,11.08,0.02
SPLUS.STRIPE82-0149.06951.griz,344.36699999999996,-1.1134,0,7.36,16.99,0.02
SPLUS.STRIPE82-0149.06981.griz,344.3404,-1.136,3,5.91,16.2,0.02
SPLUS.STRIPE82-0149.07291.griz,344.5311,-1.1025,2,4.58,16.85,0.02
SPLUS.STRIPE82-0149.07531.griz,345.001,-1.0941,0,4.33,16.65,0.02
SPLUS.STRIPE82-0149.07790.griz,344.5705,-1.1008,3,97.61,11.61,0.02
SPLUS.STRIPE82-0149.08067.griz,344.5883,-1.0953,3,145.63,12.04,0.02
SPLUS.STRIPE82-0149.08141.griz,344.3314,-1.0489,2,6.94,12.18,0.02
SPLUS.STRIPE82-0149.08397.griz,344.4143,-1.0833,3,139.89,11.68,0.02
SPLUS.STRIPE82-0149.08484.griz,344.3372,-1.0622,3,5.69,16.74,0.02
SPLUS.STRIPE82-0149.08698.griz,344.5118,-1.0519,0,16.94,16.79,0.02
SPLUS.STRIPE82-0149.08923.griz,343.7824,-1.052,3,64.31,12.0,0.02
SPLUS.STRIPE82-0149.09345.griz,344.32199999999995,-1.0273,3,6.71,16.18,0.02
SPLUS.STRIPE82-0149.09578.griz,344.2604,-1.0279,2,6.48,14.96,0.02
SPLUS.STRIPE82-0149.09979.griz,344.2828,-1.0062,0,5.59,15.62,0.02
SPLUS.STRIPE82-0149.10142.griz,344.7391,-0.9995,3,26.83,16.48,0.02
SPLUS.STRIPE82-0149.10187.griz,344.2159,-0.992,0,8.72,16.92,0.02
SPLUS.STRIPE82-0149.10674.griz,344.3226,-0.9695,0,8.32,16.62,0.02
SPLUS.STRIPE82-0149.11250.griz,344.6969,-0.9506,2,7.7,16.93,0.02
SPLUS.STRIPE82-0149.11470.griz,343.6578,-0.9385,0,14.43,16.18,0.02
SPLUS.STRIPE82-0149.11528.griz,343.8395,-0.9476,2,5.13,15.77,0.02
SPLUS.STRIPE82-0149.11886.griz,344.9519,-0.9229999999999999,2,6.68,16.86,0.02
SPLUS.STRIPE82-0149.12036.griz,344.4992,-0.9221,2,4.49,15.33,0.02
SPLUS.STRIPE82-0149.12483.griz,344.4391,-0.907,2,15.25,16.28,0.02
SPLUS.STRIPE82-0149.12726.griz,343.8112,-0.8904,0,5.13,16.66,0.02
SPLUS.STRIPE82-0149.12806.griz,343.7796,-0.8911,0,5.96,16.73,0.02
SPLUS.STRIPE82-0149.13697.griz,344.1965,-0.8619,0,9.86,16.8,0.02
SPLUS.STRIPE82-0149.14018.griz,344.8713,-0.8916,3,184.52,10.53,0.02
SPLUS.STRIPE82-0149.15266.griz,343.6574,-0.7876,0,7.38,16.89,0.02
SPLUS.STRIPE82-0149.15488.griz,344.8494,-0.7826,0,9.72,16.29,0.02
SPLUS.STRIPE82-0149.15913.griz,343.7567,-0.7852,3,137.87,15.57,0.02
SPLUS.STRIPE82-0149.15999.griz,344.2771,-0.769,0,9.75,16.7,0.02
SPLUS.STRIPE82-0149.16176.griz,344.4776,-0.7554,2,8.38,16.44,0.02
SPLUS.STRIPE82-0149.17082.griz,344.9916,-0.7161,0,5.51,16.45,0.02
SPLUS.STRIPE82-0149.17097.griz,343.8588,-0.7249,0,4.44,16.48,0.02
SPLUS.STRIPE82-0149.17238.griz,344.7587,-0.7147,2,12.63,15.83,0.02
SPLUS.STRIPE82-0149.17464.griz,344.7183,-0.7154,2,7.33,15.01,0.02
SPLUS.STRIPE82-0149.18252.griz,344.1806,-0.6789,3,4.94,14.13,0.02
SPLUS.STRIPE82-0149.18744.griz,343.7486,-0.6595,2,11.21,16.79,0.02
SPLUS.STRIPE82-0149.19078.griz,343.9749,-0.6519,2,4.61,15.81,0.02
SPLUS.STRIPE82-0149.19129.griz,344.0232,-0.6559,3,6.16,16.69,0.02
SPLUS.STRIPE82-0149.19567.griz,343.6472,-0.6308,0,5.1,16.61,0.02
SPLUS.STRIPE82-0149.19629.griz,343.9668,-0.6228,2,5.51,16.48,0.02
SPLUS.STRIPE82-0149.19902.griz,344.1223,-0.6159,0,4.53,16.8,0.02
SPLUS.STRIPE82-0149.20429.griz,344.1176,-0.6001,2,4.88,16.69,0.02
SPLUS.STRIPE82-0149.20994.griz,344.0618,-0.5809,2,4.88,16.6,0.02
SPLUS.STRIPE82-0149.21205.griz,343.6441,-0.5802,3,5.45,15.66,0.02
SPLUS.STRIPE82-0149.21240.griz,344.725,-0.5691,3,4.6,16.94,0.02
SPLUS.STRIPE82-0149.21501.griz,344.0883,-0.5681,3,5.62,16.66,0.02
SPLUS.STRIPE82-0149.21896.griz,344.3563,-0.5541,3,25.41,16.96,0.02
SPLUS.STRIPE82-0149.22054.griz,344.2127,-0.5424,0,10.44,16.15,0.02
SPLUS.STRIPE82-0149.22236.griz,343.9043,-0.2137,2,6.03,16.71,0.02
SPLUS.STRIPE82-0149.22321.griz,344.8509,-0.2332,3,38.25,16.72,0.04
SPLUS.STRIPE82-0149.23187.griz,344.7756,-0.2964,0,15.59,14.94,0.02
SPLUS.STRIPE82-0149.23289.griz,344.6147,-0.267,0,6.7,14.76,0.02
SPLUS.STRIPE82-0149.23291.griz,344.095,-0.2829,3,5.44,15.52,0.02
SPLUS.STRIPE82-0149.23493.griz,344.6325,-0.1756,3,50.59,11.19,0.02
SPLUS.STRIPE82-0149.23508.griz,344.8745,-0.3108,3,84.51,11.33,0.02
SPLUS.STRIPE82-0149.23753.griz,344.7633,-0.3292,2,86.63,16.2,0.02
SPLUS.STRIPE82-0149.24597.griz,343.7054,-0.3563,2,4.96,15.03,0.02
SPLUS.STRIPE82-0149.24907.griz,343.8028,-0.3501,2,10.98,16.7,0.02
SPLUS.STRIPE82-0149.25280.griz,343.7627,-0.3851,3,9.64,15.82,0.02
SPLUS.STRIPE82-0149.25320.griz,343.7588,-0.3784,3,4.93,15.65,0.02
SPLUS.STRIPE82-0149.25350.griz,344.844,-0.3838,2,4.45,15.75,0.02
SPLUS.STRIPE82-0149.25367.griz,343.7168,-0.3684,2,4.27,16.62,0.02
SPLUS.STRIPE82-0149.25680.griz,343.7918,-0.4094,2,5.29,14.63,0.02
SPLUS.STRIPE82-0149.25756.griz,343.6996,-0.3844,0,5.57,16.85,0.02
SPLUS.STRIPE82-0149.26589.griz,343.7354,-0.4137,0,4.65,16.93,0.02
SPLUS.STRIPE82-0149.26600.griz,343.8268,-0.4019,0,4.56,16.74,0.02
SPLUS.STRIPE82-0149.26691.griz,344.1703,-0.4147,3,4.59,16.32,0.02
SPLUS.STRIPE82-0149.26704.griz,343.7731,-0.415,3,7.53,15.47,0.02
SPLUS.STRIPE82-0149.26849.griz,343.7757,-0.4177,3,14.45,16.73,0.02
SPLUS.STRIPE82-0149.27248.griz,344.1059,-0.45,2,12.9,16.05,0.02
SPLUS.STRIPE82-0149.27779.griz,344.1517,-0.4656,2,4.85,16.58,0.02
SPLUS.STRIPE82-0149.28118.griz,344.1194,-0.4665,2,6.07,16.92,0.02
SPLUS.STRIPE82-0149.28166.griz,344.5188,-0.462,3,26.11,15.96,0.02
SPLUS.STRIPE82-0149.28384.griz,343.74,-0.4756,2,4.65,16.67,0.02
SPLUS.STRIPE82-0149.28943.griz,343.6247,-0.4967,0,6.85,16.65,0.02
SPLUS.STRIPE82-0149.29061.griz,344.85400000000004,-0.4999,2,12.8,16.6,0.02
SPLUS.STRIPE82-0149.29546.griz,344.1195,-0.5207,2,4.6,16.85,0.02
SPLUS.STRIPE82-0149.29716.griz,344.2454,-0.506,3,69.34,10.78,0.02
SPLUS.STRIPE82-0149.29848.griz,344.1153,-0.5447,3,10.65,16.65,0.02
SPLUS.STRIPE82-0149.29986.griz,343.9171,-0.5377,2,5.46,16.17,0.02
SPLUS.STRIPE82-0149.30052.griz,344.1178,-0.5483,3,6.62,15.99,0.02
SPLUS.STRIPE82-0149.30088.griz,344.1252,-0.5363,2,7.51,16.56,0.02
SPLUS.STRIPE82-0149.30465.griz,343.6535,0.0178,0,7.35,16.97,0.02
SPLUS.STRIPE82-0149.30645.griz,343.6446,-0.5711,3,5.78,15.09,0.02
SPLUS.STRIPE82-0149.30870.griz,344.6212,-0.0107,3,32.48,15.27,0.02
SPLUS.STRIPE82-0149.32131.griz,344.914,-0.0392,0,11.48,16.24,0.02
SPLUS.STRIPE82-0149.32314.griz,344.9757,-0.0657,0,6.52,16.39,0.02
SPLUS.STRIPE82-0149.32446.griz,344.5749,-0.1015,3,8.87,16.36,0.02
SPLUS.STRIPE82-0149.33328.griz,344.0006,-0.1106,0,4.29,15.85,0.02
SPLUS.STRIPE82-0149.33566.griz,344.0806,-0.1042,0,4.38,16.59,0.02
SPLUS.STRIPE82-0149.33626.griz,344.6125,-0.1018,2,5.02,16.94,0.02
SPLUS.STRIPE82-0149.34293.griz,344.2966,-0.1378,2,5.48,16.1,0.02
SPLUS.STRIPE82-0149.36116.griz,344.8591,-0.2485,3,56.84,16.82,0.06
SPLUS.STRIPE82-0149.36412.griz,344.3796,-0.2185,0,8.58,16.35,0.02
SPLUS.STRIPE82-0150.00584.griz,344.9418,0.042,3,6.06,15.81,0.02
SPLUS.STRIPE82-0150.00668.griz,344.7342,0.0419,0,6.27,16.84,0.02
SPLUS.STRIPE82-0150.00833.griz,344.0039,0.06,0,8.75,15.33,0.02
SPLUS.STRIPE82-0150.00913.griz,343.944,0.0606,0,16.72,15.6,0.02
SPLUS.STRIPE82-0150.01157.griz,344.0647,0.0722,0,5.03,16.91,0.02
SPLUS.STRIPE82-0150.01225.griz,343.7573,0.0801,2,15.95,16.72,0.02
SPLUS.STRIPE82-0150.01975.griz,344.4836,0.1287,0,7.36,16.91,0.02
SPLUS.STRIPE82-0150.02071.griz,344.1738,0.1618,2,4.91,15.05,0.02
SPLUS.STRIPE82-0150.02447.griz,344.8418,0.1845,19,120.06,11.98,0.02
SPLUS.STRIPE82-0150.02769.griz,344.6652,0.1749,3,15.52,16.74,0.02
SPLUS.STRIPE82-0150.02823.griz,345.0935,0.1751,0,11.41,16.61,0.02
SPLUS.STRIPE82-0150.03221.griz,345.0286,0.2219,3,9.21,15.55,0.02
SPLUS.STRIPE82-0150.03235.griz,344.9092,0.2682,3,256.1,12.42,0.02
SPLUS.STRIPE82-0150.03529.griz,344.4624,0.2165,2,6.38,16.85,0.02
SPLUS.STRIPE82-0150.03542.griz,344.7035,0.2294,0,5.19,15.31,0.02
SPLUS.STRIPE82-0150.03663.griz,344.347,0.2266,2,4.96,16.67,0.02
SPLUS.STRIPE82-0150.03723.griz,344.8362,0.22699999999999998,3,4.51,16.67,0.02
SPLUS.STRIPE82-0150.03773.griz,344.7912,0.2332,0,6.32,16.88,0.02
SPLUS.STRIPE82-0150.03900.griz,344.4281,0.2368,0,5.31,16.63,0.02
SPLUS.STRIPE82-0150.04322.griz,344.0984,0.2581,0,9.1,16.78,0.02
SPLUS.STRIPE82-0150.04378.griz,344.7627,0.2731,3,5.26,16.1,0.02
SPLUS.STRIPE82-0150.04462.griz,344.597,0.2678,3,5.46,16.8,0.02
SPLUS.STRIPE82-0150.04521.griz,344.5969,0.2713,3,9.08,16.74,0.02
SPLUS.STRIPE82-0150.04644.griz,344.9728,0.2956,3,5.95,16.22,0.02
SPLUS.STRIPE82-0150.04836.griz,344.4974,0.2952,0,4.86,16.28,0.02
SPLUS.STRIPE82-0150.05248.griz,344.9324,0.3465,18,249.96,12.55,0.02
SPLUS.STRIPE82-0150.05364.griz,344.5589,0.3187,0,5.27,16.52,0.02
SPLUS.STRIPE82-0150.05643.griz,344.1345,0.3597,2,5.58,15.72,0.02
SPLUS.STRIPE82-0150.05695.griz,344.8324,0.8465,3,8.76,14.48,0.02
SPLUS.STRIPE82-0150.05704.griz,344.4091,0.3416,0,5.09,15.81,0.02
SPLUS.STRIPE82-0150.06060.griz,344.506,0.3568,0,14.07,16.84,0.02
SPLUS.STRIPE82-0150.06148.griz,344.2022,0.3611,0,5.36,16.48,0.02
SPLUS.STRIPE82-0150.06154.griz,344.0327,0.3637,0,9.94,16.7,0.02
SPLUS.STRIPE82-0150.06188.griz,345.0459,0.3642,0,6.25,16.67,0.02
SPLUS.STRIPE82-0150.06581.griz,344.4019,0.3878,2,9.65,16.88,0.02
SPLUS.STRIPE82-0150.06655.griz,344.4876,0.3981,3,40.17,11.37,0.02
SPLUS.STRIPE82-0150.06747.griz,344.9123,0.4025,3,33.75,16.74,0.04
SPLUS.STRIPE82-0150.07162.griz,344.6446,0.4494,3,46.86,12.78,0.02
SPLUS.STRIPE82-0150.07838.griz,344.7782,0.46,0,12.58,16.67,0.02
SPLUS.STRIPE82-0150.07878.griz,344.121,0.4662,2,5.25,15.86,0.02
SPLUS.STRIPE82-0150.08034.griz,344.0856,0.48700000000000004,0,5.11,16.41,0.02
SPLUS.STRIPE82-0150.08119.griz,344.712,0.4835,0,5.36,15.85,0.02
SPLUS.STRIPE82-0150.08415.griz,344.0885,0.4955,2,5.1,16.36,0.02
SPLUS.STRIPE82-0150.08928.griz,344.5655,0.5248,2,5.72,16.99,0.02
SPLUS.STRIPE82-0150.09258.griz,344.7496,0.5447,2,6.03,16.13,0.02
SPLUS.STRIPE82-0150.09437.griz,343.7376,1.0434,3,605.97,7.2,0.02
SPLUS.STRIPE82-0150.09543.griz,344.3898,0.5621,3,5.93,16.61,0.05
SPLUS.STRIPE82-0150.09656.griz,344.491,0.5555,0,7.96,16.99,0.02
SPLUS.STRIPE82-0150.09934.griz,343.9555,0.5727,0,5.08,16.98,0.02
SPLUS.STRIPE82-0150.10095.griz,344.8504,0.9484,7,5.99,6.4,0.02
SPLUS.STRIPE82-0150.10098.griz,345.0626,0.5885,3,39.39,11.54,0.02
SPLUS.STRIPE82-0150.10121.griz,344.6594,0.5848,2,5.81,16.69,0.02
SPLUS.STRIPE82-0150.10827.griz,344.3254,0.6236,0,7.14,16.52,0.02
SPLUS.STRIPE82-0150.11547.griz,344.1049,0.6625,2,10.35,16.83,0.02
SPLUS.STRIPE82-0150.12502.griz,344.1119,1.1691,3,4.79,16.53,0.02
SPLUS.STRIPE82-0150.12577.griz,344.4888,1.0712,2,5.64,15.08,0.02
SPLUS.STRIPE82-0150.12583.griz,344.5067,1.0727,2,5.32,16.39,0.02
SPLUS.STRIPE82-0150.12594.griz,344.3366,1.0558,2,9.18,15.95,0.02
SPLUS.STRIPE82-0150.12745.griz,344.8636,0.9441,3,126.4,7.46,0.02
SPLUS.STRIPE82-0150.14202.griz,344.3318,0.6856,0,5.15,16.53,0.02
SPLUS.STRIPE82-0150.14912.griz,344.1084,1.2505,3,47.5,15.2,0.02
SPLUS.STRIPE82-0150.15537.griz,343.8872,1.2614,0,15.2,16.98,0.02
SPLUS.STRIPE82-0150.16213.griz,344.663,1.2158,0,6.22,14.8,0.02
SPLUS.STRIPE82-0150.16245.griz,344.8814,1.2226,0,8.0,15.56,0.02
SPLUS.STRIPE82-0150.16422.griz,343.809,1.2142,3,4.42,16.78,0.02
SPLUS.STRIPE82-0150.16460.griz,343.8119,1.212,3,8.6,16.0,0.02
SPLUS.STRIPE82-0150.16632.griz,344.7387,1.2057,2,5.19,16.25,0.02
SPLUS.STRIPE82-0150.16681.griz,344.6778,1.1977,0,20.27,15.47,0.02
SPLUS.STRIPE82-0150.16685.griz,345.0618,1.1922,2,16.59,16.99,0.02
SPLUS.STRIPE82-0150.16749.griz,344.3385,1.1971,0,25.96,16.28,0.02
SPLUS.STRIPE82-0150.16876.griz,343.8388,1.1886,0,9.4,16.05,0.02
SPLUS.STRIPE82-0150.16895.griz,344.529,1.1882,3,5.29,16.09,0.02
SPLUS.STRIPE82-0150.16913.griz,344.5455,1.1888,3,7.16,16.09,0.02
SPLUS.STRIPE82-0150.16914.griz,344.5245,1.1863,3,8.36,16.13,0.02
SPLUS.STRIPE82-0150.16915.griz,344.4625,1.186,2,6.06,16.8,0.02
SPLUS.STRIPE82-0150.16956.griz,344.8481,1.1868,0,5.45,16.73,0.02
SPLUS.STRIPE82-0150.17071.griz,344.5344,1.1816,2,6.6,16.6,0.02
SPLUS.STRIPE82-0150.17384.griz,344.5973,1.1649,0,6.61,16.78,0.02
SPLUS.STRIPE82-0150.17574.griz,345.0132,1.1509,0,5.59,16.63,0.02
SPLUS.STRIPE82-0150.17649.griz,344.8887,1.1504,2,15.47,16.85,0.02
SPLUS.STRIPE82-0150.18027.griz,343.7996,1.0481,2,9.29,16.69,0.14
SPLUS.STRIPE82-0150.18069.griz,343.7737,1.0677,3,101.74,15.37,0.02
SPLUS.STRIPE82-0150.18155.griz,344.9691,1.1159999999999999,3,5.73,16.73,0.02
SPLUS.STRIPE82-0150.18367.griz,344.9889,1.1048,0,4.71,16.73,0.02
SPLUS.STRIPE82-0150.18368.griz,344.9626,1.1059999999999999,0,8.26,16.39,0.02
SPLUS.STRIPE82-0150.18400.griz,344.6639,1.1053,0,15.5,16.89,0.02
SPLUS.STRIPE82-0150.18410.griz,343.7673,1.0772,3,158.82,9.16,0.02
SPLUS.STRIPE82-0150.18601.griz,344.6587,1.0878,2,5.41,16.17,0.02
SPLUS.STRIPE82-0150.18630.griz,344.7693,1.0908,0,8.46,16.34,0.02
SPLUS.STRIPE82-0150.18653.griz,343.9276,1.0898,0,6.18,16.37,0.02
SPLUS.STRIPE82-0150.19238.griz,343.7367,1.058,3,67.39,14.2,0.02
SPLUS.STRIPE82-0150.19385.griz,343.9332,1.0368,0,4.78,16.85,0.02
SPLUS.STRIPE82-0150.19636.griz,343.7031,1.064,3,216.53,13.12,0.02
SPLUS.STRIPE82-0150.19699.griz,344.2732,1.0297,2,21.83,15.92,0.02
SPLUS.STRIPE82-0150.19846.griz,344.7292,1.0204,0,4.94,16.42,0.02
SPLUS.STRIPE82-0150.20064.griz,344.4689,1.0077,0,9.18,16.12,0.02
SPLUS.STRIPE82-0150.20087.griz,344.1438,1.006,2,7.33,15.34,0.02
SPLUS.STRIPE82-0150.20284.griz,344.8957,1.0196,0,6.74,16.7,0.02
SPLUS.STRIPE82-0150.20286.griz,343.8326,0.9878,2,5.04,16.0,0.02
SPLUS.STRIPE82-0150.20392.griz,344.6844,1.0938,0,5.62,15.67,0.02
SPLUS.STRIPE82-0150.20461.griz,343.8519,0.9836,2,5.12,16.81,0.02
SPLUS.STRIPE82-0150.20531.griz,343.7782,0.9779,3,5.39,14.6,0.02
SPLUS.STRIPE82-0150.21178.griz,344.629,0.9476,0,11.75,16.58,0.02
SPLUS.STRIPE82-0150.21248.griz,344.5165,0.9356,0,15.76,16.53,0.02
SPLUS.STRIPE82-0150.21324.griz,344.0346,0.9358,0,12.46,16.87,0.02
SPLUS.STRIPE82-0150.21349.griz,344.9225,0.9918,3,5.49,8.48,0.02
SPLUS.STRIPE82-0150.21375.griz,344.7784,0.932,3,5.97,15.75,0.02
SPLUS.STRIPE82-0150.21588.griz,344.4522,0.9251,0,9.45,16.55,0.02
SPLUS.STRIPE82-0150.21650.griz,344.4321,0.9196,0,5.23,16.53,0.02
SPLUS.STRIPE82-0150.21779.griz,344.4877,0.9121,0,7.18,16.16,0.02
SPLUS.STRIPE82-0150.21975.griz,344.6018,0.8999,2,7.98,15.49,0.02
SPLUS.STRIPE82-0150.22066.griz,343.8206,0.8889,0,7.93,16.06,0.02
SPLUS.STRIPE82-0150.22091.griz,343.8559,0.8802,0,5.72,16.75,0.02
SPLUS.STRIPE82-0150.22355.griz,344.5806,0.8356,3,5.54,16.81,0.02
SPLUS.STRIPE82-0150.22454.griz,344.5765,0.8733,0,5.86,16.63,0.02
SPLUS.STRIPE82-0150.22530.griz,344.2038,0.8939,3,55.84,16.75,0.05
SPLUS.STRIPE82-0150.22772.griz,343.8066,0.8590000000000001,2,5.89,16.81,0.02
SPLUS.STRIPE82-0150.22867.griz,344.7329,0.853,0,4.58,16.91,0.02
SPLUS.STRIPE82-0150.22902.griz,344.0988,0.8489,2,26.46,16.61,0.02
SPLUS.STRIPE82-0150.23202.griz,344.7657,0.8289,2,8.92,16.81,0.02
SPLUS.STRIPE82-0150.24069.griz,343.7143,0.7765,3,4.89,16.56,0.02
SPLUS.STRIPE82-0150.24202.griz,344.626,0.7673,0,8.4,16.92,0.02
SPLUS.STRIPE82-0150.24213.griz,343.7734,0.7683,2,17.98,16.92,0.02
SPLUS.STRIPE82-0150.24589.griz,343.7754,0.7442,0,4.68,16.67,0.02
SPLUS.STRIPE82-0150.25386.griz,344.6193,0.6857,0,6.39,16.6,0.02
SPLUS.STRIPE82-0151.04423.griz,346.2764,-1.2027,3,95.9,10.79,0.02
SPLUS.STRIPE82-0151.04866.griz,345.2184,-1.1735,0,3.96,16.96,0.02
SPLUS.STRIPE82-0151.04989.griz,346.0998,-1.1724,0,3.34,16.02,0.02
SPLUS.STRIPE82-0151.05485.griz,345.5891,-1.1663,3,70.31,11.85,0.02
SPLUS.STRIPE82-0151.05852.griz,346.0214,-1.1474,3,14.08,15.82,0.02
SPLUS.STRIPE82-0151.05854.griz,345.2429,-1.1318,0,4.95,16.66,0.02
SPLUS.STRIPE82-0151.06421.griz,346.0486,-1.1551,3,102.91,10.52,0.02
SPLUS.STRIPE82-0151.06785.griz,345.9162,-1.1407,3,95.41,16.8,0.05
SPLUS.STRIPE82-0151.07165.griz,346.4364,-1.0748,0,4.02,16.74,0.02
SPLUS.STRIPE82-0151.07492.griz,345.2538,-1.0599,2,6.69,16.89,0.02
SPLUS.STRIPE82-0151.08640.griz,345.8233,-1.0215,2,3.46,16.74,0.02
SPLUS.STRIPE82-0151.08822.griz,345.6551,-1.0202,2,13.7,15.53,0.02
SPLUS.STRIPE82-0151.10299.griz,345.1378,-0.9487,0,3.65,16.92,0.02
SPLUS.STRIPE82-0151.11566.griz,346.2156,-0.8598,3,147.37,11.92,0.02
SPLUS.STRIPE82-0151.12558.griz,345.827,-0.8574,3,20.39,15.92,0.02
SPLUS.STRIPE82-0151.13204.griz,345.7733,-0.8422,2,3.36,15.9,0.02
SPLUS.STRIPE82-0151.13263.griz,345.8197,-0.8539,3,5.18,16.63,0.03
SPLUS.STRIPE82-0151.13421.griz,346.2617,-0.8327,0,13.0,16.84,0.02
SPLUS.STRIPE82-0151.16870.griz,345.5737,-0.6904,2,15.23,16.87,0.02
SPLUS.STRIPE82-0151.20070.griz,346.4255,-0.1739,0,9.8,16.14,0.02
SPLUS.STRIPE82-0151.20668.griz,345.2269,-0.2006,2,4.23,16.49,0.02
SPLUS.STRIPE82-0151.20830.griz,345.5652,-0.2081,0,4.94,16.19,0.02
SPLUS.STRIPE82-0151.20942.griz,346.0847,-0.2113,2,4.31,15.38,0.02
SPLUS.STRIPE82-0151.21154.griz,345.8596,-0.217,2,3.59,16.32,0.02
SPLUS.STRIPE82-0151.22188.griz,345.9116,-0.2674,3,71.03,10.28,0.02
SPLUS.STRIPE82-0151.23455.griz,346.45099999999996,-0.3149,2,4.0,15.8,0.02
SPLUS.STRIPE82-0151.23683.griz,345.7267,-0.3089,6,41.49,12.91,0.02
SPLUS.STRIPE82-0151.25076.griz,345.8806,-0.3872,3,128.95,13.83,0.02
SPLUS.STRIPE82-0151.26797.griz,345.5132,-0.4524,0,3.73,16.99,0.02
SPLUS.STRIPE82-0151.27252.griz,345.7831,-0.41200000000000003,3,3.06,13.94,0.02
